abs_tol,IIDStdUniform_solution,IIDStdGaussian_solution,Lattice_solution,Sobol_solution,IIDStdUniform_time,IIDStdGaussian_time,Lattice_time,Sobol_time,IIDStdUniform_n,IIDStdGaussian_n,Lattice_n,Sobol_n
0.037800000000000014,0.7246487248394629,0.7227825952242787,0.7239038794563326,0.7238514151792111,0.0034460370000033436,0.0009778040000014698,0.0007174393333381582,0.011324238000005002,9733.333333333334,10105.333333333334,21.333333333333332,42.666666666666664
0.03800000000000002,0.7247050838034821,0.7227812906742562,0.7239038794563326,0.7238514151792111,0.0035289456666684296,0.001004441999990983,0.0007017843333301244,0.0076160683333341694,9633.0,10001.0,21.333333333333332,42.666666666666664
0.03820000000000002,0.7248790881681603,0.7219451237381406,0.7239038794563326,0.7238514151792111,0.003414670666662308,0.001008843333333213,0.0006819683333484742,0.010549991000004866,9534.333333333334,9898.333333333334,21.333333333333332,42.666666666666664
0.03840000000000002,0.7250941403895238,0.7219246440838026,0.7239038794563326,0.7238514151792111,0.003373375666683387,0.0009843540000057753,0.0006631429999970351,0.010380492666665,9437.0,9797.333333333334,21.333333333333332,42.666666666666664
0.038600000000000016,0.7249281510187696,0.7223644765159122,0.7239038794563326,0.7238514151792111,0.003533866666676507,0.001021029333325411,0.0006861559999909635,0.010890704333329873,9341.333333333334,9698.0,21.333333333333332,42.666666666666664
0.038800000000000015,0.7257446253535106,0.722031190767019,0.7239038794563326,0.7238514151792111,0.003164842333319484,0.0009836743333266895,0.0006895666666650868,0.009818808666655817,9247.0,9600.0,21.333333333333332,42.666666666666664
0.03900000000000002,0.7256634837828261,0.7220045188112126,0.7239038794563326,0.7238514151792111,0.0040658559999921335,0.0009822159999923012,0.000684070666674567,0.006419209666660208,9154.0,9503.333333333334,21.333333333333332,42.666666666666664
0.03920000000000002,0.7256426715285712,0.7220827941977567,0.7239038794563326,0.7238514151792111,0.00303080766665668,0.0010576676666573803,0.0006523446666809226,0.009362117999993794,9062.666666666666,9408.666666666666,21.333333333333332,42.666666666666664
0.03940000000000002,0.725337605720962,0.7217810721327771,0.7239038794563326,0.7238514151792111,0.0031005246666495623,0.0009948606666701683,0.0006817173333312591,0.011940153333322693,8972.666666666666,9315.0,21.333333333333332,42.666666666666664
0.03960000000000002,0.7242794184383219,0.721732856607416,0.7239038794563326,0.7238514151792111,0.0035085889999966944,0.0009949726666604874,0.0006888640000018617,0.010834107333323573,8884.0,9222.666666666666,21.333333333333332,42.666666666666664
0.039800000000000016,0.7249335330865733,0.7214692599311462,0.7239038794563326,0.7238514151792111,0.003742849666669675,0.001069721000002725,0.0007264919999935652,0.009852003333340539,8796.666666666666,9132.0,21.333333333333332,42.666666666666664
0.04000000000000002,0.7256106277037263,0.7210785932074261,0.7239038794563326,0.7238514151792111,0.003008641000008083,0.0009692316666776909,0.000681975666661098,0.007377371999988706,8710.666666666666,9042.666666666666,21.333333333333332,42.666666666666664
0.04020000000000002,0.7248979111879308,0.7213965238307355,0.7239038794563326,0.7238514151792111,0.0029937420000010206,0.0009066003333373374,0.0007350143333345235,0.010570164666660276,8625.666666666666,8954.666666666666,21.333333333333332,42.666666666666664
0.04040000000000002,0.7245377654339081,0.721895478782628,0.7239038794563326,0.7238514151792111,0.003337403666667645,0.0009442166666531193,0.0006833406666639045,0.0062301940000111244,8542.333333333334,8868.0,21.333333333333332,42.666666666666664
0.04060000000000002,0.7253585313407119,0.722108633309542,0.7239038794563326,0.7238514151792111,0.002977595000004385,0.0008993046666698016,0.0006745936666637439,0.006393313666668139,8460.0,8782.333333333334,21.333333333333332,42.666666666666664
0.04080000000000002,0.7253213220896161,0.7218940464526639,0.7239038794563326,0.7238514151792111,0.004693264666665679,0.0009535840000012286,0.0006895136666571489,0.011232271333331786,8379.0,8698.333333333334,21.333333333333332,42.666666666666664
0.04100000000000002,0.7255277282953242,0.7212912993126626,0.7239038794563326,0.7238514151792111,0.0032561203333330013,0.0009460326666612673,0.0006752143333415006,0.009634240333336189,8299.0,8615.333333333334,21.333333333333332,42.666666666666664
