n,d,a,p2,n_candidates,exact
3,200,1,7.553781797732e+00,1,1
3,201,1,7.554481603488e+00,1,1
3,202,1,7.555174553960e+00,1,1
3,203,1,7.555860749384e+00,1,1
3,204,1,7.556540288052e+00,1,1
3,205,1,7.557213266358e+00,1,1
3,206,1,7.557879778844e+00,1,1
3,207,1,7.558539918246e+00,1,1
3,208,1,7.559193775531e+00,1,1
3,209,1,7.559841439947e+00,1,1
3,210,1,7.560482999058e+00,1,1
3,211,1,7.561118538783e+00,1,1
3,212,1,7.561748143441e+00,1,1
3,213,1,7.562371895779e+00,1,1
3,214,1,7.562989877015e+00,1,1
3,215,1,7.563602166871e+00,1,1
3,216,1,7.564208843608e+00,1,1
3,217,1,7.564809984057e+00,1,1
3,218,1,7.565405663655e+00,1,1
3,219,1,7.565995956474e+00,1,1
3,220,1,7.566580935252e+00,1,1
3,221,1,7.567160671423e+00,1,1
3,222,1,7.567735235149e+00,1,1
3,223,1,7.568304695342e+00,1,1
3,224,1,7.568869119698e+00,1,1
3,225,1,7.569428574720e+00,1,1
3,226,1,7.569983125745e+00,1,1
3,227,1,7.570532836971e+00,1,1
3,228,1,7.571077771478e+00,1,1
3,229,1,7.571617991256e+00,1,1
3,230,1,7.572153557227e+00,1,1
3,231,1,7.572684529268e+00,1,1
3,232,1,7.573210966232e+00,1,1
3,233,1,7.573732925974e+00,1,1
3,234,1,7.574250465366e+00,1,1
3,235,1,7.574763640321e+00,1,1
3,236,1,7.575272505815e+00,1,1
3,237,1,7.575777115904e+00,1,1
3,238,1,7.576277523743e+00,1,1
3,239,1,7.576773781605e+00,1,1
3,240,1,7.577265940900e+00,1,1
3,241,1,7.577754052194e+00,1,1
3,242,1,7.578238165222e+00,1,1
3,243,1,7.578718328909e+00,1,1
3,244,1,7.579194591386e+00,1,1
3,245,1,7.579667000002e+00,1,1
3,246,1,7.580135601347e+00,1,1
3,247,1,7.580600441259e+00,1,1
3,248,1,7.581061564846e+00,1,1
3,249,1,7.581519016497e+00,1,1
3,250,1,7.581972839895e+00,1,1
4,1,1,2.056167583560e-01,1,1
4,2,1,1.123725099940e+00,1,1
4,3,1,1.843469833932e+00,1,1
4,4,1,2.393758202864e+00,1,1
4,5,1,2.817742518531e+00,1,1
4,6,1,3.150709493146e+00,1,1
4,7,1,3.417602929462e+00,1,1
4,8,1,3.635617923050e+00,1,1
4,9,1,3.816707117342e+00,1,1
4,10,1,3.969332610840e+00,1,1
4,11,1,4.099610155634e+00,1,1
4,12,1,4.212049974446e+00,1,1
4,13,1,4.310041518002e+00,1,1
4,14,1,4.396176208173e+00,1,1
4,15,1,4.472466491896e+00,1,1
4,16,1,4.540497404837e+00,1,1
4,17,1,4.601533383978e+00,1,1
4,18,1,4.656594850149e+00,1,1
4,19,1,4.706514000820e+00,1,1
4,20,1,4.751976061540e+00,1,1
4,21,1,4.793550204234e+00,1,1
4,22,1,4.831713013717e+00,1,1
4,23,1,4.866866506272e+00,1,1
4,24,1,4.899352114309e+00,1,1
4,25,1,4.929461648620e+00,1,1
4,26,1,4.957445971077e+00,1,1
4,27,1,4.983521915097e+00,1,1
4,28,1,5.007877852235e+00,1,1
4,29,1,5.030678203304e+00,1,1
4,30,1,5.052067119796e+00,1,1
4,31,1,5.072171507930e+00,1,1
4,32,1,5.091103528023e+00,1,1
4,33,1,5.108962672210e+00,1,1
4,34,1,5.125837501074e+00,1,1
4,35,1,5.141807102669e+00,1,1
4,36,1,5.156942324276e+00,1,1
4,37,1,5.171306817096e+00,1,1
4,38,1,5.184957926151e+00,1,1
4,39,1,5.197947451480e+00,1,1
4,40,1,5.210322301799e+00,1,1
4,41,1,5.222125057929e+00,1,1
4,42,1,5.233394460175e+00,1,1
4,43,1,5.244165831362e+00,1,1
4,44,1,5.254471445209e+00,1,1
4,45,1,5.264340848100e+00,1,1
4,46,1,5.273801140986e+00,1,1
4,47,1,5.282877227062e+00,1,1
4,48,1,5.291592029957e+00,1,1
4,49,1,5.299966686456e+00,1,1
4,50,1,5.308020717158e+00,1,1
4,51,1,5.315772177949e+00,1,1
4,52,1,5.323237794766e+00,1,1
4,53,1,5.330433083762e+00,1,1
4,54,1,5.337372458677e+00,1,1
4,55,1,5.344069326983e+00,1,1
4,56,1,5.350536176148e+00,1,1
4,57,1,5.356784651168e+00,1,1
4,58,1,5.362825624409e+00,1,1
4,59,1,5.368669258604e+00,1,1
4,60,1,5.374325063797e+00,1,1
4,61,1,5.379801948886e+00,1,1
4,62,1,5.385108268365e+00,1,1
4,63,1,5.390251864771e+00,1,1
4,64,1,5.395240107292e+00,1,1
4,65,1,5.400079926932e+00,1,1
4,66,1,5.404777848595e+00,1,1
4,67,1,5.409340020383e+00,1,1
4,68,1,5.413772240402e+00,1,1
4,69,1,5.418079981307e+00,1,1
4,70,1,5.422268412816e+00,1,1
4,71,1,5.426342422375e+00,1,1
4,72,1,5.430306634159e+00,1,1
4,73,1,5.434165426559e+00,1,1
4,74,1,5.437922948294e+00,1,1
4,75,1,5.441583133265e+00,1,1
4,76,1,5.445149714286e+00,1,1
4,77,1,5.448626235761e+00,1,1
4,78,1,5.452016065421e+00,1,1
4,79,1,5.455322405195e+00,1,1
4,80,1,5.458548301286e+00,1,1
4,81,1,5.461696653523e+00,1,1
4,82,1,5.464770224044e+00,1,1
4,83,1,5.467771645373e+00,1,1
4,84,1,5.470703427933e+00,1,1
4,85,1,5.473567967039e+00,1,1
4,86,1,5.476367549423e+00,1,1
4,87,1,5.479104359316e+00,1,1
4,88,1,5.481780484123e+00,1,1
4,89,1,5.484397919733e+00,1,1
4,90,1,5.486958575475e+00,1,1
4,91,1,5.489464278761e+00,1,1
4,92,1,5.491916779435e+00,1,1
4,93,1,5.494317753836e+00,1,1
4,94,1,5.496668808627e+00,1,1
4,95,1,5.498971484370e+00,1,1
4,96,1,5.501227258892e+00,1,1
4,97,1,5.503437550448e+00,1,1
4,98,1,5.505603720690e+00,1,1
4,99,1,5.507727077462e+00,1,1
4,100,1,5.509808877433e+00,1,1
4,101,1,5.511850328575e+00,1,1
4,102,1,5.513852592498e+00,1,1
4,103,1,5.515816786654e+00,1,1
4,104,1,5.517743986415e+00,1,1
4,105,1,5.519635227033e+00,1,1
4,106,1,5.521491505497e+00,1,1
4,107,1,5.523313782281e+00,1,1
4,108,1,5.525102983002e+00,1,1
4,109,1,5.526859999987e+00,1,1
4,110,1,5.528585693756e+00,1,1
4,111,1,5.530280894423e+00,1,1
4,112,1,5.531946403035e+00,1,1
4,113,1,5.533582992824e+00,1,1
4,114,1,5.535191410411e+00,1,1
4,115,1,5.536772376936e+00,1,1
4,116,1,5.538326589137e+00,1,1
4,117,1,5.539854720376e+00,1,1
4,118,1,5.541357421608e+00,1,1
4,119,1,5.542835322305e+00,1,1
4,120,1,5.544289031338e+00,1,1
4,121,1,5.545719137810e+00,1,1
4,122,1,5.547126211853e+00,1,1
4,123,1,5.548510805384e+00,1,1
4,124,1,5.549873452829e+00,1,1
4,125,1,5.551214671810e+00,1,1
4,126,1,5.552534963796e+00,1,1
4,127,1,5.553834814734e+00,1,1
4,128,1,5.555114695643e+00,1,1
4,129,1,5.556375063180e+00,1,1
4,130,1,5.557616360187e+00,1,1
4,131,1,5.558839016207e+00,1,1
4,132,1,5.560043447981e+00,1,1
4,133,1,5.561230059920e+00,1,1
4,134,1,5.562399244558e+00,1,1
4,135,1,5.563551382987e+00,1,1
4,136,1,5.564686845267e+00,1,1
4,137,1,5.565805990825e+00,1,1
4,138,1,5.566909168833e+00,1,1
4,139,1,5.567996718571e+00,1,1
4,140,1,5.569068969777e+00,1,1
4,141,1,5.570126242978e+00,1,1
4,142,1,5.571168849808e+00,1,1
4,143,1,5.572197093317e+00,1,1
4,144,1,5.573211268265e+00,1,1
4,145,1,5.574211661400e+00,1,1
4,146,1,5.575198551731e+00,1,1
4,147,1,5.576172210788e+00,1,1
4,148,1,5.577132902868e+00,1,1
4,149,1,5.578080885276e+00,1,1
4,150,1,5.579016408557e+00,1,1
4,151,1,5.579939716710e+00,1,1
4,152,1,5.580851047408e+00,1,1
4,153,1,5.581750632197e+00,1,1
4,154,1,5.582638696692e+00,1,1
4,155,1,5.583515460770e+00,1,1
4,156,1,5.584381138746e+00,1,1
4,157,1,5.585235939549e+00,1,1
4,158,1,5.586080066895e+00,1,1
4,159,1,5.586913719441e+00,1,1
4,160,1,5.587737090946e+00,1,1
4,161,1,5.588550370421e+00,1,1
4,162,1,5.589353742270e+00,1,1
4,163,1,5.590147386434e+00,1,1
4,164,1,5.590931478522e+00,1,1
4,165,1,5.591706189942e+00,1,1
4,166,1,5.592471688025e+00,1,1
4,167,1,5.593228136146e+00,1,1
4,168,1,5.593975693841e+00,1,1
4,169,1,5.594714516918e+00,1,1
4,170,1,5.595444757564e+00,1,1
4,171,1,5.596166564454e+00,1,1
4,172,1,5.596880082846e+00,1,1
4,173,1,5.597585454684e+00,1,1
4,174,1,5.598282818687e+00,1,1
4,175,1,5.598972310444e+00,1,1
4,176,1,5.599654062500e+00,1,1
4,177,1,5.600328204441e+00,1,1
4,178,1,5.600994862977e+00,1,1
4,179,1,5.601654162019e+00,1,1
4,180,1,5.602306222759e+00,1,1
4,181,1,5.602951163742e+00,1,1
4,182,1,5.603589100940e+00,1,1
4,183,1,5.604220147817e+00,1,1
4,184,1,5.604844415403e+00,1,1
4,185,1,5.605462012353e+00,1,1
4,186,1,5.606073045012e+00,1,1
4,187,1,5.606677617479e+00,1,1
4,188,1,5.607275831662e+00,1,1
4,189,1,5.607867787336e+00,1,1
4,190,1,5.608453582201e+00,1,1
4,191,1,5.609033311934e+00,1,1
4,192,1,5.609607070239e+00,1,1
4,193,1,5.610174948903e+00,1,1
4,194,1,5.610737037840e+00,1,1
4,195,1,5.611293425138e+00,1,1
4,196,1,5.611844197110e+00,1,1
4,197,1,5.612389438335e+00,1,1
4,198,1,5.612929231701e+00,1,1
4,199,1,5.613463658449e+00,1,1
4,200,1,5.613992798213e+00,1,1
4,201,1,5.614516729057e+00,1,1
4,202,1,5.615035527518e+00,1,1
4,203,1,5.615549268640e+00,1,1
4,204,1,5.616058026012e+00,1,1
4,205,1,5.616561871801e+00,1,1
4,206,1,5.617060876788e+00,1,1
4,207,1,5.617555110401e+00,1,1
4,208,1,5.618044640745e+00,1,1
4,209,1,5.618529534638e+00,1,1
4,210,1,5.619009857635e+00,1,1
4,211,1,5.619485674063e+00,1,1
4,212,1,5.619957047047e+00,1,1
4,213,1,5.620424038538e+00,1,1
4,214,1,5.620886709344e+00,1,1
4,215,1,5.621345119147e+00,1,1
4,216,1,5.621799326541e+00,1,1
4,217,1,5.622249389047e+00,1,1
4,218,1,5.622695363142e+00,1,1
4,219,1,5.623137304282e+00,1,1
4,220,1,5.623575266923e+00,1,1
4,221,1,5.624009304548e+00,1,1
4,222,1,5.624439469682e+00,1,1
4,223,1,5.624865813920e+00,1,1
4,224,1,5.625288387943e+00,1,1
4,225,1,5.625707241541e+00,1,1
4,226,1,5.626122423628e+00,1,1
4,227,1,5.626533982269e+00,1,1
4,228,1,5.626941964690e+00,1,1
4,229,1,5.627346417302e+00,1,1
4,230,1,5.627747385714e+00,1,1
4,231,1,5.628144914755e+00,1,1
4,232,1,5.628539048487e+00,1,1
4,233,1,5.628929830223e+00,1,1
4,234,1,5.629317302543e+00,1,1
4,235,1,5.629701507308e+00,1,1
4,236,1,5.630082485677e+00,1,1
4,237,1,5.630460278118e+00,1,1
4,238,1,5.630834924428e+00,1,1
4,239,1,5.631206463744e+00,1,1
4,240,1,5.631574934554e+00,1,1
4,241,1,5.631940374714e+00,1,1
4,242,1,5.632302821462e+00,1,1
4,243,1,5.632662311425e+00,1,1
4,244,1,5.633018880638e+00,1,1
4,245,1,5.633372564551e+00,1,1
4,246,1,5.633723398042e+00,1,1
4,247,1,5.634071415432e+00,1,1
4,248,1,5.634416650490e+00,1,1
4,249,1,5.634759136448e+00,1,1
4,250,1,5.635098906014e+00,1,1
7,1,1,6.714016599380e-02,3,1
7,2,3,4.096138940213e-01,3,1
7,3,3,7.630104541773e-01,3,1
7,4,3,1.102998827672e+00,3,1
7,5,3,1.331546432932e+00,3,1
7,6,3,1.509422384890e+00,3,1
7,7,3,1.669955978732e+00,3,1
7,8,3,1.789700162980e+00,3,1
7,9,3,1.887893413329e+00,3,1
7,10,3,1.978981535062e+00,3,1
7,11,3,2.050964115080e+00,3,1
7,12,3,2.112298277707e+00,3,1
7,13,3,2.170567601678e+00,3,1
7,14,3,2.218297107813e+00,3,1
7,15,3,2.260045233743e+00,3,1
7,16,3,2.300414082012e+00,3,1
7,17,3,2.334292888062e+00,3,1
7,18,3,2.364483720598e+00,3,1
7,19,3,2.394064953955e+00,3,1
7,20,3,2.419327214031e+00,3,1
7,21,3,2.442153497831e+00,3,1
7,22,3,2.464746584046e+00,3,1
7,23,3,2.484295869919e+00,3,1
7,24,3,2.502149478502e+00,3,1
7,25,3,2.519962328716e+00,3,1
7,26,3,2.535533788756e+00,3,1
7,27,3,2.549875313842e+00,3,1
7,28,3,2.564276526540e+00,3,1
7,29,3,2.576969130039e+00,3,1
7,30,3,2.588739630205e+00,3,1
7,31,3,2.600621879976e+00,3,1
7,32,3,2.611164799967e+00,3,1
7,33,3,2.620997403164e+00,3,1
7,34,3,2.630967418488e+00,3,1
7,35,3,2.639863198576e+00,3,1
7,36,3,2.648199288808e+00,3,1
7,37,3,2.656683693845e+00,3,1
7,38,3,2.664289801265e+00,3,1
7,39,3,2.671446380822e+00,3,1
7,40,3,2.678753825648e+00,3,1
7,41,3,2.685331405230e+00,3,1
7,42,3,2.691541964506e+00,3,1
7,43,3,2.697901224172e+00,3,1
7,44,3,2.703645454885e+00,3,1
7,45,3,2.709085741177e+00,3,1
7,46,3,2.714669960086e+00,3,1
7,47,3,2.719729624668e+00,3,1
7,48,3,2.724534434418e+00,3,1
7,49,3,2.729477052910e+00,3,1
7,50,3,2.733967537810e+00,3,1
7,51,3,2.738241976548e+00,3,1
7,52,3,2.742647486337e+00,3,1
7,53,3,2.746659646373e+00,3,1
7,54,3,2.750486870217e+00,3,1
7,55,3,2.754438255596e+00,3,1
7,56,3,2.758044599506e+00,3,1
7,57,3,2.761491256358e+00,3,1
7,58,3,2.765055253715e+00,3,1
7,59,3,2.768314349257e+00,3,1
7,60,3,2.771434478938e+00,3,1
7,61,3,2.774665365657e+00,3,1
7,62,3,2.777625034401e+00,3,1
7,63,3,2.780462913646e+00,3,1
7,64,3,2.783405284515e+00,3,1
7,65,3,2.786104957076e+00,3,1
7,66,3,2.788697207863e+00,3,1
7,67,3,2.791388041057e+00,3,1
7,68,3,2.793860519219e+00,3,1
7,69,3,2.796237693646e+00,3,1
7,70,3,2.798707909584e+00,3,1
7,71,3,2.800980702478e+00,3,1
7,72,3,2.803168489714e+00,3,1
7,73,3,2.805444142274e+00,3,1
7,74,3,2.807540492010e+00,3,1
7,75,3,2.809560648396e+00,3,1
7,76,3,2.811663845760e+00,3,1
7,77,3,2.813603523563e+00,3,1
7,78,3,2.815474597183e+00,3,1
7,79,3,2.817424221294e+00,3,1
7,80,3,2.819224151858e+00,3,1
7,81,3,2.820962052676e+00,3,1
7,82,3,2.822774326854e+00,3,1
7,83,3,2.824449082653e+00,3,1
7,84,3,2.826067535281e+00,3,1
7,85,3,2.827756476108e+00,3,1
7,86,3,2.829318672193e+00,3,1
7,87,3,2.830829578532e+00,3,1
7,88,3,2.832407358624e+00,3,1
7,89,3,2.833867970506e+00,3,1
7,90,3,2.835281702524e+00,3,1
7,91,3,2.836758944032e+00,3,1
7,92,3,2.838127565586e+00,3,1
7,93,3,2.839453203423e+00,3,1
7,94,3,2.840839217221e+00,3,1
7,95,3,2.842124271404e+00,3,1
7,96,3,2.843369798372e+00,3,1
7,97,3,2.844672780297e+00,3,1
7,98,3,2.845881692451e+00,3,1
7,99,3,2.847054155752e+00,3,1
7,100,3,2.848281348634e+00,3,1
7,101,3,2.849420689902e+00,3,1
7,102,3,2.850526333896e+00,3,1
7,103,3,2.851684162141e+00,3,1
7,104,3,2.852759768839e+00,3,1
7,105,3,2.853804146183e+00,3,1
7,106,3,2.854898328174e+00,3,1
7,107,3,2.855915401694e+00,3,1
7,108,3,2.856903466520e+00,3,1
7,109,3,2.857939108994e+00,3,1
7,110,3,2.858902299840e+00,3,1
7,111,3,2.859838486265e+00,3,1
7,112,3,2.860820163950e+00,3,1
7,113,3,2.861733642778e+00,3,1
7,114,3,2.862621931378e+00,3,1
7,115,3,2.863553754504e+00,3,1
7,116,3,2.864421272441e+00,3,1
7,117,3,2.865265246785e+00,3,1
7,118,3,2.866150918566e+00,3,1
7,119,3,2.866975858662e+00,3,1
7,120,3,2.867778753592e+00,3,1
7,121,3,2.868621619387e+00,3,1
7,122,3,2.869407040672e+00,3,1
7,123,3,2.870171783708e+00,3,1
7,124,3,2.870974873221e+00,3,1
7,125,3,2.871723548584e+00,3,1
7,126,3,2.872452795570e+00,3,1
7,127,3,2.873218859216e+00,3,1
7,128,3,2.873933308093e+00,3,1
7,129,3,2.874629473992e+00,3,1
7,130,3,2.875361014351e+00,3,1
7,131,3,2.876043531032e+00,3,1
7,132,3,2.876708816626e+00,3,1
7,133,3,2.877408115741e+00,3,1
7,134,3,2.878060793968e+00,3,1
7,135,3,2.878697209083e+00,3,1
7,136,3,2.879366352225e+00,3,1
7,137,3,2.879991106634e+00,3,1
7,138,3,2.880600490410e+00,3,1
7,139,3,2.881241386839e+00,3,1
7,140,3,2.881839971707e+00,3,1
7,141,3,2.882424010339e+00,3,1
7,142,3,2.883038411486e+00,3,1
7,143,3,2.883612437174e+00,3,1
7,144,3,2.884172679484e+00,3,1
7,145,3,2.884762194932e+00,3,1
7,146,3,2.885313142343e+00,3,1
7,147,3,2.885851013490e+00,3,1
7,148,3,2.886417125046e+00,3,1
7,149,3,2.886946358379e+00,3,1
7,150,3,2.887463171958e+00,3,1
7,151,3,2.888007246082e+00,3,1
7,152,3,2.888516024105e+00,3,1
7,153,3,2.889012992853e+00,3,1
7,154,3,2.889536291668e+00,3,1
7,155,3,2.890025777707e+00,3,1
7,156,3,2.890504022999e+00,3,1
7,157,3,2.891007714066e+00,3,1
7,158,3,2.891478984883e+00,3,1
7,159,3,2.891939545175e+00,3,1
7,160,3,2.892424710181e+00,3,1
7,161,3,2.892878763876e+00,3,1
7,162,3,2.893322602234e+00,3,1
7,163,3,2.893790244743e+00,3,1
7,164,3,2.894228007812e+00,3,1
7,165,3,2.894656018624e+00,3,1
7,166,3,2.895107071009e+00,3,1
7,167,3,2.895529404647e+00,3,1
7,168,3,2.895942419643e+00,3,1
7,169,3,2.896377749284e+00,3,1
7,170,3,2.896785455040e+00,3,1
7,171,3,2.897184248680e+00,3,1
7,172,3,2.897604663532e+00,3,1
7,173,3,2.897998488385e+00,3,1
7,174,3,2.898383782708e+00,3,1
7,175,3,2.898790036303e+00,3,1
7,176,3,2.899170677226e+00,3,1
7,177,3,2.899543146209e+00,3,1
7,178,3,2.899935942163e+00,3,1
7,179,3,2.900304050241e+00,3,1
7,180,3,2.900664323731e+00,3,1
7,181,3,2.901044319809e+00,3,1
7,182,3,2.901400503952e+00,3,1
7,183,3,2.901749171224e+00,3,1
7,184,3,2.902116983014e+00,3,1
7,185,3,2.902461813319e+00,3,1
7,186,3,2.902799426285e+00,3,1
7,187,3,2.903155630527e+00,3,1
7,188,3,2.903489641319e+00,3,1
7,189,3,2.903816717449e+00,3,1
7,190,3,2.904161855050e+00,3,1
7,191,3,2.904485547647e+00,3,1
7,192,3,2.904802572609e+00,3,1
7,193,3,2.905137151384e+00,3,1
7,194,3,2.905450996607e+00,3,1
7,195,3,2.905758426674e+00,3,1
7,196,3,2.906082923839e+00,3,1
7,197,3,2.906387364293e+00,3,1
7,198,3,2.906685628538e+00,3,1
7,199,3,2.907000492978e+00,3,1
7,200,3,2.907295945137e+00,3,1
7,201,3,2.907585447424e+00,3,1
7,202,3,2.907891101768e+00,3,1
7,203,3,2.908177957874e+00,3,1
7,204,3,2.908459078686e+00,3,1
7,205,3,2.908755921196e+00,3,1
7,206,3,2.909034550999e+00,3,1
7,207,3,2.909307649104e+00,3,1
7,208,3,2.909596055408e+00,3,1
7,209,3,2.909866807750e+00,3,1
7,210,3,2.910132221731e+00,3,1
7,211,3,2.910412546406e+00,3,1
7,212,3,2.910675750682e+00,3,1
7,213,3,2.910933800334e+00,3,1
7,214,3,2.911206378363e+00,3,1
7,215,3,2.911462345859e+00,3,1
7,216,3,2.911713333473e+00,3,1
7,217,3,2.911978481579e+00,3,1
7,218,3,2.912227506694e+00,3,1
7,219,3,2.912471718244e+00,3,1
7,220,3,2.912729736116e+00,3,1
7,221,3,2.912972097496e+00,3,1
7,222,3,2.913209803721e+00,3,1
7,223,3,2.913460975146e+00,3,1
7,224,3,2.913696936722e+00,3,1
7,225,3,2.913928394127e+00,3,1
7,226,3,2.914172988029e+00,3,1
7,227,3,2.914402799978e+00,3,1
7,228,3,2.914628251758e+00,3,1
7,229,3,2.914866523161e+00,3,1
7,230,3,2.915090422786e+00,3,1
7,231,3,2.915310099680e+00,3,1
7,232,3,2.915542290591e+00,3,1
7,233,3,2.915760503144e+00,3,1
7,234,3,2.915974624219e+00,3,1
7,235,3,2.916200964452e+00,3,1
7,236,3,2.916413703883e+00,3,1
7,237,3,2.916622477266e+00,3,1
7,238,3,2.916843185197e+00,3,1
7,239,3,2.917050654861e+00,3,1
7,240,3,2.917254278411e+00,3,1
7,241,3,2.917469561682e+00,3,1
7,242,3,2.917671954981e+00,3,1
7,243,3,2.917870616917e+00,3,1
7,244,3,2.918080673088e+00,3,1
7,245,3,2.918278174076e+00,3,1
7,246,3,2.918472053555e+00,3,1
7,247,3,2.918677070707e+00,3,1
7,248,3,2.918869854648e+00,3,1
7,249,3,2.919059122302e+00,3,1
7,250,3,2.919259279603e+00,3,1
8,1,1,5.140418958901e-02,2,1
8,2,3,3.086763774117e-01,2,1
8,3,3,7.291467292099e-01,2,1
8,4,3,9.644421328446e-01,2,1
8,5,3,1.198247557572e+00,2,1
8,6,3,1.347605394481e+00,2,1
8,7,3,1.492171978652e+00,2,1
8,8,3,1.591659935796e+00,2,1
8,9,3,1.688924195030e+00,2,1
8,10,3,1.759179831823e+00,2,1
8,11,3,1.828812656228e+00,2,1
8,12,3,1.880840524623e+00,2,1
8,13,3,1.933051425174e+00,2,1
8,14,3,1.973045702663e+00,2,1
8,15,3,2.013604219904e+00,2,1
8,16,3,2.045270487350e+00,2,1
8,17,3,2.077666409952e+00,2,1
8,18,3,2.103343099591e+00,2,1
8,19,3,2.129805398272e+00,2,1
8,20,3,2.151035956886e+00,2,1
8,21,3,2.173052689781e+00,2,1
8,22,3,2.190894884021e+00,2,1
8,23,3,2.209496408774e+00,2,1
8,24,3,2.224698507677e+00,2,1
8,25,3,2.240620408488e+00,2,1
8,26,3,2.253726219345e+00,2,1
8,27,3,2.267507440294e+00,2,1
8,28,3,2.278921449784e+00,2,1
8,29,3,2.290965756373e+00,2,1
8,30,3,2.300994937473e+00,2,1
8,31,3,2.311610724765e+00,2,1
8,32,3,2.320492181870e+00,2,1
8,33,3,2.329919020244e+00,2,1
8,34,3,2.337838755668e+00,2,1
8,35,3,2.346265550098e+00,2,1
8,36,3,2.353371502286e+00,2,1
8,37,3,2.360949197481e+00,2,1
8,38,3,2.367360488153e+00,2,1
8,39,3,2.374211137356e+00,2,1
8,40,3,2.380024751998e+00,2,1
8,41,3,2.386248107099e+00,2,1
8,42,3,2.391543801929e+00,2,1
8,43,3,2.397222180085e+00,2,1
8,44,3,2.402066140790e+00,2,1
8,45,3,2.407268070992e+00,2,1
8,46,3,2.411715678161e+00,2,1
8,47,3,2.416498670007e+00,2,1
8,48,3,2.420596615489e+00,2,1
8,49,3,2.425009286990e+00,2,1
8,50,3,2.428797212044e+00,2,1
8,51,3,2.432880943025e+00,2,1
8,52,3,2.436392719634e+00,2,1
8,53,3,2.440182949651e+00,2,1
8,54,3,2.443447692433e+00,2,1
8,55,3,2.446974949214e+00,2,1
8,56,3,2.450017821725e+00,2,1
8,57,3,2.453308543216e+00,2,1
8,58,3,2.456151405753e+00,2,1
8,59,3,2.459228602487e+00,2,1
8,60,3,2.461890536565e+00,2,1
8,61,3,2.464774329404e+00,2,1
8,62,3,2.467272065439e+00,2,1
8,63,3,2.469980125187e+00,2,1
8,64,3,2.472328393591e+00,2,1
8,65,3,2.474876302760e+00,2,1
8,66,3,2.477088123977e+00,2,1
8,67,3,2.479489676309e+00,2,1
8,68,3,2.481576601827e+00,2,1
8,69,3,2.483844051723e+00,2,1
8,70,3,2.485816365457e+00,2,1
8,71,3,2.487960636813e+00,2,1
8,72,3,2.489827524258e+00,2,1
8,73,3,2.491858386212e+00,2,1
8,74,3,2.493628077224e+00,2,1
8,75,3,2.495554292768e+00,2,1
8,76,3,2.497234182645e+00,2,1
8,77,3,2.499063634871e+00,2,1
8,78,3,2.500660387486e+00,2,1
8,79,3,2.502400187296e+00,2,1
8,80,3,2.503919823312e+00,2,1
8,81,3,2.505576401682e+00,2,1
8,82,3,2.507024374302e+00,2,1
8,83,3,2.508603561631e+00,2,1
8,84,3,2.509984821897e+00,2,1
8,85,3,2.511491916504e+00,2,1
8,86,3,2.512810969779e+00,2,1
8,87,3,2.514250797231e+00,2,1
8,88,3,2.515511752230e+00,2,1
8,89,3,2.516888716908e+00,2,1
8,90,3,2.518095328400e+00,2,1
8,91,3,2.519413458464e+00,2,1
8,92,3,2.520569164568e+00,2,1
8,93,3,2.521832151277e+00,2,1
8,94,3,2.522940106150e+00,2,1
8,95,3,2.524151338359e+00,2,1
8,96,3,2.525214440906e+00,2,1
8,97,3,2.526377035407e+00,2,1
8,98,3,2.527397954589e+00,2,1
8,99,3,2.528514782868e+00,2,1
8,100,3,2.529495980053e+00,2,1
8,101,3,2.530569691958e+00,2,1
8,102,3,2.531513440711e+00,2,1
8,103,3,2.532546485427e+00,2,1
8,104,3,2.533454889086e+00,2,1
8,105,3,2.534449533772e+00,2,1
8,106,3,2.535324541085e+00,2,1
8,107,3,2.536282887476e+00,2,1
8,108,3,2.537126306542e+00,2,1
8,109,3,2.538050305761e+00,2,1
8,110,3,2.538863816493e+00,2,1
8,111,3,2.539755282309e+00,2,1
8,112,3,2.540540447594e+00,2,1
8,113,3,2.541401068291e+00,2,1
8,114,3,2.542159344005e+00,2,1
8,115,3,2.542990693054e+00,2,1
8,116,3,2.543723437064e+00,2,1
8,117,3,2.544526982716e+00,2,1
8,118,3,2.545235462989e+00,2,1
8,119,3,2.546012576925e+00,2,1
8,120,3,2.546697978849e+00,2,1
8,121,3,2.547449943990e+00,2,1
8,122,3,2.548113376985e+00,2,1
8,123,3,2.548841394555e+00,2,1
8,124,3,2.549483898063e+00,2,1
8,125,3,2.550189093995e+00,2,1
8,126,3,2.550811642910e+00,2,1
8,127,3,2.551495073647e+00,2,1
8,128,3,2.552098583250e+00,2,1
8,129,3,2.552761241026e+00,2,1
8,130,3,2.553346571472e+00,2,1
8,131,3,2.553989389119e+00,2,1
8,132,3,2.554557349523e+00,2,1
8,133,3,2.555181204848e+00,2,1
8,134,3,2.555732557017e+00,2,1
8,135,3,2.556338276800e+00,2,1
8,136,3,2.556873738641e+00,2,1
8,137,3,2.557462102291e+00,2,1
8,138,3,2.557982350925e+00,2,1
8,139,3,2.558554093822e+00,2,1
8,140,3,2.559059768443e+00,2,1
8,141,3,2.559615585005e+00,2,1
8,142,3,2.560107289497e+00,2,1
8,143,3,2.560647835992e+00,2,1
8,144,3,2.561126141333e+00,2,1
8,145,3,2.561652038464e+00,2,1
8,146,3,2.562117484938e+00,2,1
8,147,3,2.562629320221e+00,2,1
8,148,3,2.563082419453e+00,2,1
